ISO,YEAR,CMR,MMR,IMR,MNR,SBR
FJI,2007,2.8214,8,99,7.6,204
FJI,2008,2.6963,8,99,7.8,198
FJI,2009,2.5877,8,99,7.9,193
FJI,2010,2.4939,7,99,7.6,191
FJI,2011,2.415,7,99,7.9,194
FJI,2012,2.3485,7,99,7.9,189
FJI,2013,2.2911,7,99,7.8,177
FJI,2014,2.2424,7,99,7.7,167
FJI,2015,2.201,7,99,7.5,164
FJI,2016,2.1622,7,99,7.1,164
FJI,2017,2.1248,6,99,6.9,164
FJI,2018,2.0861,6,99,6.8,163
FJI,2019,2.039,6,99,6.7,161
FJI,2020,2.039,6,99,6.7,161
FIN,2000,0.7025,3,99,,153
FIN,2001,0.6787,3,99,,148
FIN,2002,0.6552,3,99,,143
FIN,2003,0.6318,3,98,,138
FIN,2004,0.6088,3,98,,133
FIN,2005,0.5864,3,99,,132
FIN,2006,0.5641,3,99,,134
FIN,2007,0.5421,3,99,,135
FIN,2008,0.5205,3,99,,131
FIN,2009,0.4996,3,99,,128
FIN,2010,0.4792,3,99,,124
FIN,2011,0.4594,2,99,,120
FIN,2012,0.4401,2,99,,116
FIN,2013,0.4217,2,99,,114
FIN,2014,0.4036,2,99,,113
FIN,2015,0.3864,2,99,,112
FIN,2016,0.3704,2,99,,110
FIN,2017,0.3546,2,98,,107
FIN,2018,0.3398,2,99,,104
FIN,2019,0.3261,2,98,,102
FIN,2020,0.3261,2,98,,102
FRA,2000,0.645,73,99,,3800
FRA,2001,0.6174,73,99,,3817
FRA,2002,0.5875,73,99,,3793
FRA,2003,0.5558,73,99,,3749
FRA,2004,0.5253,71,99,,3696
FRA,2005,0.4982,72,99,,3631
FRA,2006,0.4751,72,99,,3598
FRA,2007,0.4565,72,99,,3586
FRA,2008,0.4421,75,99,,3599
FRA,2009,0.4309,76,99,,3599
FRA,2010,0.4208,74,99,,3564
FRA,2011,0.4114,73,99,,3517
FRA,2012,0.4019,70,99,,3436
FRA,2013,0.3922,67,99,,3268
FRA,2014,0.3824,65,99,,3235
FRA,2015,0.3731,62,99,,3261
FRA,2016,0.3645,60,99,,3199
FRA,2017,0.3567,56,99,,3159
FRA,2018,0.3494,56,99,,3154
FRA,2019,0.3422,56,99,,3157
FRA,2020,0.3422,56,99,,3157
GAB,2000,9.2263,160,69,47.7,733
GAB,2001,9.0434,150,69,48.1,741
GAB,2002,8.8805,150,69,48.4,749
GAB,2003,8.6927,150,69,48.4,759
GAB,2004,8.5189,160,69,48.1,770
GAB,2005,8.3336,160,69,47.5,784
GAB,2006,8.1381,160,69,47.1,800
GAB,2007,7.9295,160,86,45.9,821
GAB,2008,7.722,170,85,44.8,845
GAB,2009,7.4927,170,81,44.1,865
GAB,2010,7.2853,170,82,44,885
GAB,2011,7.0631,170,82,43.3,900
GAB,2012,6.8435,170,86,43.6,916
GAB,2013,6.6369,170,80,44.2,929
GAB,2014,6.4202,170,77,44.9,939
GAB,2015,6.1975,170,87,45.1,945
GAB,2016,5.9682,170,83,46,949
GAB,2017,5.779,170,81,46.5,948
GAB,2018,5.5703,170,78,47,945
GAB,2019,5.3875,170,77,46.7,940
GAB,2020,5.3875,170,77,46.1,940
GMB,2000,14.1483,530,97,72.5,1574
GMB,2001,13.4647,520,97,72.4,1598
GMB,2002,12.7981,520,96,72.5,1627
GMB,2003,12.158,510,97,72.7,1663
GMB,2004,11.5409,500,96,73,1695
GMB,2005,10.9603,490,95,73.5,1728
GMB,2006,10.4149,470,98,74.2,1756
GMB,2007,9.8991,470,98,74.8,1777
GMB,2008,9.4184,470,96,75.2,1805
GMB,2009,8.9796,480,98,75.3,1825
GMB,2010,8.5615,490,99,75.3,1848
GMB,2011,8.1703,500,99,75.7,1878
GMB,2012,7.8036,500,99,75.8,1905
GMB,2013,7.461,510,99,75.6,1932
GMB,2014,7.134,520,98,75.2,1952
GMB,2015,6.834,520,99,74.5,1972
GMB,2016,6.5439,520,99,73.6,1986
GMB,2017,6.2664,520,93,72.1,1994
GMB,2018,5.9988,520,94,70.4,2000
GMB,2019,5.7498,520,93,67.7,2001
GMB,2020,5.7498,520,93,66,2001
GEO,2000,1.1834,17,89,41.8,827
GEO,2001,1.1659,17,97,40.4,793
GEO,2002,1.1567,22,96,38.6,758
GEO,2003,1.155,19,95,36.4,728
GEO,2004,1.1587,19,88,34.7,698
GEO,2005,1.1665,20,91,33.2,668
GEO,2006,1.1791,17,99,31.8,638
GEO,2007,1.1938,20,99,30.2,604
GEO,2008,1.3584,22,99,29,580
GEO,2009,1.2264,24,99,28,556
GEO,2010,1.2396,18,99,26.9,532
GEO,2011,1.2485,18,98,26.5,505
GEO,2012,1.2528,17,94,25.7,476
GEO,2013,1.2509,17,99,24.4,440
GEO,2014,1.2437,17,99,23,405
GEO,2015,1.2306,16,97,21.8,376
GEO,2016,1.2123,15,97,20.2,353
GEO,2017,1.1929,14,98,18.8,327
GEO,2018,1.1697,14,99,17.5,309
GEO,2019,1.1445,14,99,16.3,304
GEO,2020,1.1445,14,99,15.2,304
DEU,2000,0.5824,53,96,60.5,2209
DEU,2001,0.563,50,97,58.6,2133
DEU,2002,0.5449,49,97,56.9,2052
DEU,2003,0.5275,46,97,54.8,1975
DEU,2004,0.51,43,98,53,1891
DEU,2005,0.4933,42,98,51.6,1810
DEU,2006,0.4773,40,99,50,1732
DEU,2007,0.4628,39,99,49.1,1659
DEU,2008,0.4502,39,99,48.7,1586
DEU,2009,0.4393,39,99,48.7,1543
DEU,2010,0.4294,38,99,48.9,1550
DEU,2011,0.4204,38,99,49.2,1563
DEU,2012,0.4122,37,99,49.6,1594
DEU,2013,0.405,37,98,50.2,1642
DEU,2014,0.3992,36,98,51.2,1709
DEU,2015,0.3951,38,98,52.8,1864
DEU,2016,0.3921,37,98,55,2007
DEU,2017,0.3903,53,98,57.5,2096
DEU,2018,0.3883,53,98,60.2,2133
DEU,2019,0.3855,53,98,62.6,2137
DEU,2020,0.3855,53,98,64.4,2137
GHA,2000,11.9662,3300,96,1020.7,20347
GHA,2001,11.557,3100,81,1020.9,20267
GHA,2002,11.147,2900,84,1015.6,20152
GHA,2003,10.7352,2800,87,1006.4,20161
GHA,2004,10.3434,2800,88,995,20249
GHA,2005,9.9413,2700,88,985.3,20354
GHA,2006,9.5611,2700,87,970.2,20469
GHA,2007,9.2134,2700,96,953.1,20595
GHA,2008,8.8752,2700,96,933.4,20663
GHA,2009,8.5381,2700,96,913.6,20656
GHA,2010,8.2341,2700,96,889.7,20687
GHA,2011,7.9348,2800,94,863.2,20638
GHA,2012,7.6526,2800,92,832.9,20623
GHA,2013,7.3763,2800,94,802.2,20749
GHA,2014,7.1188,2800,99,772.1,20769
GHA,2015,6.8811,2700,97,746.6,20577
GHA,2016,6.6389,2700,94,721.7,20218
GHA,2017,6.4158,2700,99,692,19957
GHA,2018,6.1937,2700,97,658.8,19697
GHA,2019,5.9865,2700,97,624.7,19529
GHA,2020,5.9865,2700,97,590.4,19529
GRC,2000,0.6881,4,96,14.3,491
GRC,2001,0.6718,3,96,13.9,481
GRC,2002,0.6564,3,96,13.4,459
GRC,2003,0.6419,3,96,13,433
GRC,2004,0.6267,3,96,12.6,405
GRC,2005,0.6111,3,96,12.2,372
GRC,2006,0.5952,3,99,12,349
GRC,2007,0.5787,3,99,11.8,341
GRC,2008,0.5625,3,99,11.8,336
GRC,2009,0.5461,3,99,11.8,343
GRC,2010,0.5298,3,99,11.6,345
GRC,2011,0.5141,3,99,11.6,336
GRC,2012,0.4994,3,99,11.3,325
GRC,2013,0.4853,3,99,10.9,309
GRC,2014,0.4725,3,99,10.5,295
GRC,2015,0.4611,3,99,10.1,282
GRC,2016,0.4506,3,99,9.6,277
GRC,2017,0.4411,2,99,9.4,274
GRC,2018,0.4305,2,99,9.2,261
GRC,2019,0.4194,2,99,9,244
GRC,2020,0.4194,2,99,8.8,244
GRD,2000,2.1089,1,99,,20
GRD,2001,2.0778,1,98,,19
GRD,2002,2.0487,1,99,,19
GRD,2003,2.0237,1,99,,18
GRD,2004,2.0025,1,87,,18
GRD,2005,1.9819,1,99,,18
GRD,2006,1.9634,1,97,,18
GRD,2007,1.9464,1,98,,18
GRD,2008,1.9318,1,99,,18
GRD,2009,1.9182,1,99,,18
GRD,2010,1.9075,1,99,,19
GRD,2011,1.8968,1,98,,19
GRD,2012,1.8857,1,99,,19
GRD,2013,1.8755,0,99,,19
GRD,2014,1.8635,0,97,,19
GRD,2015,1.8539,0,94,,19
GRD,2016,1.8412,0,98,,19
GRD,2017,1.8298,0,98,,19
GRD,2018,1.8136,0,96,,18
GRD,2019,1.7902,0,96,,18
GRD,2020,1.7902,0,96,,18
GTM,2000,3.49,660,94,1019.3,8391
GTM,2001,3.295,610,93,1028.9,8256
GTM,2002,3.1161,600,93,1040.4,8095
GTM,2003,2.9578,570,96,1052,7912
GTM,2004,2.8214,570,98,1058.3,7720
GTM,2005,3.0442,580,97,1055.4,7517
GTM,2006,2.5862,560,95,1048,7290
GTM,2007,2.4739,540,88,1029.5,7082
GTM,2008,2.3637,510,99,1003.5,6888
GTM,2009,2.256,530,94,977.7,6717
GTM,2010,2.1561,520,96,956.6,6576
GTM,2011,2.0692,500,94,932.5,6399
GTM,2012,1.9967,480,96,919.5,6245
GTM,2013,1.9353,460,97,914.8,6155
GTM,2014,1.8805,440,89,921.9,6051
GTM,2015,1.8293,430,99,921.1,5951
GTM,2016,1.7769,410,96,924,5844
GTM,2017,1.7225,400,88,922.5,5718
GTM,2018,1.6683,400,94,916,5605
GTM,2019,1.6146,400,92,896.7,5498
GTM,2020,1.6146,400,92,884.7,5498
GIN,2000,21.3934,3700,61,512.9,11583
GIN,2001,20.7358,3900,64,528.9,11459
GIN,2002,20.0987,4100,68,542.2,11414
GIN,2003,19.4752,4100,71,554.1,11390
GIN,2004,18.8916,3900,75,566,11401
GIN,2005,18.3266,3500,75,578.1,11270
GIN,2006,17.7636,3200,75,591.2,11211
GIN,2007,17.257,3000,76,600.9,11174
GIN,2008,16.7794,3000,64,608.2,11141
GIN,2009,16.3348,3000,76,612.5,11133
GIN,2010,15.9262,3000,86,615,11147
GIN,2011,15.537,3100,76,617.5,11158
GIN,2012,15.1507,3100,70,618.3,11199
GIN,2013,14.7701,3100,64,619.2,11235
GIN,2014,14.4091,3300,58,621.4,11252
GIN,2015,14.0436,3000,64,625.3,11359
GIN,2016,13.6878,2700,62,626.1,11494
GIN,2017,13.3272,2600,62,625,11616
GIN,2018,12.9692,2600,62,623.9,11760
GIN,2019,12.6263,2600,62,621.5,11895
GIN,2020,12.6263,2600,62,618.2,11895
GNB,2000,25.6597,610,73,70.5,2366
GNB,2001,25.4464,600,75,70.6,2367
GNB,2002,25.0296,600,77,70.9,2379
GNB,2003,24.4063,590,79,70.9,2387
GNB,2004,23.7449,570,81,71.2,2382
GNB,2005,23.0111,540,83,72,2387
GNB,2006,22.1716,510,86,73.2,2392
GNB,2007,21.2717,490,89,74.3,2386
GNB,2008,20.2968,480,91,75.6,2383
GNB,2009,19.2844,470,94,76.7,2375
GNB,2010,18.2073,470,93,77.7,2370
GNB,2011,17.2058,460,92,78.7,2357
GNB,2012,16.2141,460,94,79.6,2336
GNB,2013,15.3474,450,93,80.2,2328
GNB,2014,14.5933,450,92,81.2,2303
GNB,2015,13.962,440,90,82.3,2287
GNB,2016,13.4683,440,89,83.6,2260
GNB,2017,12.9765,440,89,84.9,2247
GNB,2018,12.4651,440,89,85.6,2227
GNB,2019,12.0377,440,85,85.7,2209
GNB,2020,12.0377,440,85,85.3,2209
GUY,2000,2.0943,44,97,14.4,356
GUY,2001,2.0802,41,98,14.1,342
GUY,2002,2.0691,41,96,14.1,329
GUY,2003,2.0633,40,93,14.2,316
GUY,2004,2.0617,38,97,14.2,304
GUY,2005,2.0651,38,93,14.2,293
GUY,2006,2.0725,37,95,13.9,285
GUY,2007,2.0828,34,96,13.4,278
GUY,2008,2.0952,31,94,12.9,271
GUY,2009,2.1087,30,99,12.3,265
GUY,2010,2.1227,28,99,11.7,260
GUY,2011,2.1364,29,97,11.1,257
GUY,2012,2.1488,29,99,10.5,252
GUY,2013,2.1611,28,98,10,247
GUY,2014,2.1669,28,99,9.5,242
GUY,2015,2.1643,27,96,9,236
GUY,2016,2.1478,27,97,8.6,231
GUY,2017,2.1156,26,97,8.1,226
GUY,2018,2.0752,26,99,7.6,221
GUY,2019,2.0237,26,99,7.1,216
GUY,2020,2.0237,26,99,6.6,216
HTI,2000,12.5649,1200,73,373.6,6562
HTI,2001,12.0822,1200,75,367,6503
HTI,2002,11.6231,1200,77,360.2,6484
HTI,2003,11.1804,1200,79,353.5,6470
HTI,2004,12.5295,1400,81,347.7,6467
HTI,2005,10.3624,1300,83,342.5,6455
HTI,2006,9.9642,1300,84,338.1,6399
HTI,2007,9.5922,1300,85,333.2,6350
HTI,2008,9.2428,1300,86,328.3,6290
HTI,2009,8.9224,1300,86,322.4,6241
HTI,2010,86.5248,1400,87,316.6,6361
HTI,2011,8.3148,1400,88,310.4,6115
HTI,2012,8.0336,1400,85,303.3,6045
HTI,2013,7.7687,1400,82,295.8,5961
HTI,2014,7.4916,1300,79,290,5873
HTI,2015,7.2472,1300,84,283,5802
HTI,2016,7.0093,1300,84,278,5721
HTI,2017,6.7885,1300,84,273.4,5654
HTI,2018,6.5485,1300,84,268.8,5556
HTI,2019,6.3459,1300,75,262.6,5470
HTI,2020,6.3459,1300,75,257.4,5470
HND,2000,3.5159,190,98,395,3133
HND,2001,3.3862,180,98,386.1,3074
HND,2002,3.2614,180,98,372,3003
HND,2003,3.143,170,97,355.5,2913
HND,2004,3.0279,170,98,339,2812
HND,2005,2.9127,170,99,323.3,2707
HND,2006,2.7967,170,96,306.1,2586
HND,2007,2.6915,160,94,290.8,2470
HND,2008,2.6042,160,97,276.6,2356
HND,2009,2.5266,160,99,263,2234
HND,2010,2.464,150,99,250.1,2112
HND,2011,2.4181,150,99,239.7,1999
HND,2012,2.3811,140,98,231.8,1912
HND,2013,2.3316,140,99,225.7,1894
HND,2014,2.2635,140,99,221.4,1895
HND,2015,2.1931,140,99,218,1873
HND,2016,2.114,130,94,214.6,1853
HND,2017,2.0441,130,93,211.8,1834
HND,2018,1.9783,130,94,209.2,1808
HND,2019,1.9167,130,90,206,1787
HND,2020,1.9167,130,90,202.7,1787
HUN,2000,0.8777,16,99,,414
HUN,2001,0.8435,15,99,,404
HUN,2002,0.8103,15,99,,398
HUN,2003,0.7781,14,99,,382
HUN,2004,0.747,14,99,,374
HUN,2005,0.7167,14,99,,367
HUN,2006,0.6875,13,99,,360
HUN,2007,0.6591,14,99,,351
HUN,2008,0.6316,13,99,,349
HUN,2009,0.6056,12,99,,335
HUN,2010,0.5806,12,99,,324
HUN,2011,0.5568,12,99,,320
HUN,2012,0.5344,11,99,,325
HUN,2013,0.5133,11,99,,340
HUN,2014,0.4933,11,99,,354
HUN,2015,0.4739,11,99,,347
HUN,2016,0.4554,11,99,,336
HUN,2017,0.4374,11,99,,324
HUN,2018,0.4199,11,99,,313
HUN,2019,0.4033,11,99,,303
HUN,2020,0.4033,11,99,,303
ISL,2000,0.7294,0,99,,11
ISL,2001,0.687,0,95,,11
ISL,2002,0.6473,0,96,,11
ISL,2003,0.6089,0,97,,10
ISL,2004,0.5728,0,99,,10
ISL,2005,0.5393,0,95,,10
ISL,2006,0.506,0,97,,10
ISL,2007,0.4746,0,97,,10
ISL,2008,0.4441,0,99,,10
ISL,2009,0.4146,0,99,,10
ISL,2010,0.389,0,98,,10
ISL,2011,0.364,0,99,,9
ISL,2012,0.3405,0,97,,9
ISL,2013,0.3194,0,97,,9
ISL,2014,0.2982,0,96,,9
ISL,2015,0.279,0,96,,8
ISL,2016,0.2612,0,96,,8
ISL,2017,0.2447,0,97,,8
ISL,2018,0.2303,0,97,,8
ISL,2019,0.2182,0,97,,8
ISL,2020,0.2182,0,97,,8
IND,2000,9.1054,103000,74,63673,852386
IND,2001,8.66,99000,75,63656.8,831850
IND,2002,8.2272,94000,75,63499.5,811758
IND,2003,7.7983,89000,76,63207.6,793090
IND,2004,7.3776,84000,77,62853.9,767222
IND,2005,6.9693,79000,82,62467.6,734078
IND,2006,6.5694,74000,81,62069.9,699284
IND,2007,6.1763,69000,81,61423.8,659445
IND,2008,5.7934,64000,81,60459.1,617056
IND,2009,5.4225,60000,84,59006.5,574990
IND,2010,5.0635,55000,86,57029.6,535683
IND,2011,4.718,50000,89,54859.9,504042
IND,2012,4.3888,47000,89,52260.5,482850
IND,2013,4.0787,44000,90,49507.7,463107
IND,2014,3.7906,41000,90,46924.4,445156
IND,2015,3.5268,38000,90,44643.9,421034
IND,2016,3.2974,37000,91,42272.1,396509
IND,2017,3.1043,35000,92,40470.6,373106
IND,2018,2.9409,35000,93,38945.3,354026
IND,2019,2.7971,35000,94,37528.5,340622
IND,2020,2.7971,35000,94,36120.1,340622
IDN,2000,5.9707,13000,84,8845.1,71240
IDN,2001,5.7425,13000,82,8747.5,70486
IDN,2002,5.5193,13000,83,8657.9,70095
IDN,2003,5.2998,13000,84,8595.3,69360
IDN,2004,8.9373,13000,84,8558.6,68094
IDN,2005,4.9086,12000,85,8517.1,66751
IDN,2006,4.7296,12000,86,8454.4,65867
IDN,2007,4.5587,12000,85,8406.4,64869
IDN,2008,4.4008,12000,88,8373.5,63706
IDN,2009,4.2614,12000,88,8325.4,62222
IDN,2010,4.1291,12000,89,8279.2,60411
IDN,2011,4.0079,11000,88,8139.4,58826
IDN,2012,3.8933,11000,90,8094.2,57229
IDN,2013,3.7852,10000,97,8077.2,55434
IDN,2014,3.6781,9900,93,8068.6,53740
IDN,2015,3.5749,9500,90,8024.6,51944
IDN,2016,3.4767,9000,90,8068.8,50229
IDN,2017,3.3791,8600,90,7992.9,48540
IDN,2018,3.2853,8600,90,7840.4,47093
IDN,2019,3.1822,8600,90,7668,45857
IDN,2020,3.1822,8600,90,7526.1,45857
IRN,2000,2.8782,560,99,850.1,13282
IRN,2001,2.8168,510,96,745.8,12965
IRN,2002,2.7731,480,99,655,12699
IRN,2003,4.9236,460,99,579.9,12527
IRN,2004,2.7396,430,99,521.5,12338
IRN,2005,2.7495,410,97,477.7,12218
IRN,2006,2.7737,400,98,451.4,12069
IRN,2007,2.8058,380,99,427.9,11914
IRN,2008,2.8237,360,99,409.5,11777
IRN,2009,2.8039,330,99,397.5,11598
IRN,2010,2.7392,290,99,392.2,11414
IRN,2011,2.633,260,99,392.2,11327
IRN,2012,2.4959,250,99,396.9,11245
IRN,2013,2.3475,250,98,404.9,11211
IRN,2014,2.2033,250,99,415.5,11213
IRN,2015,2.0724,250,99,428.3,11120
IRN,2016,1.957,250,99,439.5,11022
IRN,2017,1.8581,250,99,452,10855
IRN,2018,1.7717,250,99,464.8,10650
IRN,2019,1.6948,250,99,474.3,10367
IRN,2020,1.6948,250,99,477.4,10367
IRQ,2000,3.5868,670,92,1087.6,14028
IRQ,2001,3.3707,650,90,1103.1,14156
IRQ,2002,3.1873,640,89,1110.7,14210
IRQ,2003,7.907,1200,87,1123.1,14231
IRQ,2004,7.0972,1100,86,1119.8,14239
IRQ,2005,7.6308,1200,84,1111.6,14238
IRQ,2006,10.3561,1500,76,1101.9,14299
IRQ,2007,8.9044,1300,68,1088.7,14409
IRQ,2008,4.925,860,81,1052.7,14513
IRQ,2009,3.6415,740,88,1018,14666
IRQ,2010,3.2514,710,86,991.8,14767
IRQ,2011,3.1415,700,92,952.7,14821
IRQ,2012,3.1253,700,90,917.2,14903
IRQ,2013,4.0636,800,86,895.9,14859
IRQ,2014,5.9116,1000,82,880.2,14605
IRQ,2015,5.2227,910,80,851.5,14408
IRQ,2016,5.6719,860,87,823.9,14077
IRQ,2017,4.3788,870,93,782.4,13774
IRQ,2018,2.2075,870,92,726.8,13502
IRQ,2019,1.9865,870,93,670,13270
IRQ,2020,1.9865,870,93,625.3,13270
IRL,2000,0.6684,4,95,,276
IRL,2001,0.6467,4,94,,281
IRL,2002,0.6245,4,94,,286
IRL,2003,0.6017,3,95,,289
IRL,2004,0.5782,4,96,,286
IRL,2005,0.5547,4,96,,283
IRL,2006,0.5311,4,97,,285
IRL,2007,0.5082,4,97,,288
IRL,2008,0.4855,5,97,,283
IRL,2009,0.4632,5,98,,277
IRL,2010,0.4418,4,98,,267
IRL,2011,0.4212,5,98,,253
IRL,2012,0.4015,5,98,,242
IRL,2013,0.3825,4,98,,234
IRL,2014,0.3638,4,98,,226
IRL,2015,0.3457,4,98,,216
IRL,2016,0.3285,4,98,,202
IRL,2017,0.3123,3,98,,188
IRL,2018,0.2977,3,98,,179
IRL,2019,0.2843,3,98,,172
IRL,2020,0.2843,3,98,,172
ISR,2000,0.7542,9,95,,522
ISR,2001,0.7331,9,95,,504
ISR,2002,0.8012,9,95,,468
ISR,2003,0.6926,8,95,,442
ISR,2004,0.6727,8,95,,417
ISR,2005,0.653,8,93,,422
ISR,2006,0.6337,7,95,,441
ISR,2007,0.6146,7,95,,451
ISR,2008,0.5958,6,94,,448
ISR,2009,0.5769,6,96,,436
ISR,2010,0.558,6,95,,430
ISR,2011,0.5396,6,94,,440
ISR,2012,0.5216,6,94,,456
ISR,2013,0.5038,6,96,,465
ISR,2014,0.4862,6,95,,466
ISR,2015,0.4688,6,95,,467
ISR,2016,0.4513,6,94,,482
ISR,2017,0.4339,5,99,,482
ISR,2018,0.4172,5,99,,477
ISR,2019,0.4011,5,99,,472
ISR,2020,0.4011,5,99,,472
ITA,2000,0.6281,19,98,,1507
ITA,2001,0.5954,18,97,,1480
ITA,2002,0.5661,17,97,,1458
ITA,2003,0.5397,17,97,,1441
ITA,2004,0.5156,16,97,,1412
ITA,2005,0.4942,15,97,,1394
ITA,2006,0.4768,14,97,,1371
ITA,2007,0.463,14,97,,1347
ITA,2008,0.4507,13,96,,1333
ITA,2009,0.4375,13,96,,1325
ITA,2010,0.4224,12,96,,1319
ITA,2011,0.4057,11,96,,1320
ITA,2012,0.3881,11,99,,1320
ITA,2013,0.3729,10,96,,1326
ITA,2014,0.363,9,96,,1332
ITA,2015,0.3589,9,95,,1321
ITA,2016,0.3605,8,95,,1253
ITA,2017,0.3667,7,95,,1162
ITA,2018,0.3734,7,95,,1109
ITA,2019,0.3761,7,95,,1070
ITA,2020,0.3761,7,95,,1070
JAM,2000,1.7678,44,97,21.5,1090
JAM,2001,1.731,44,99,20.1,1054
JAM,2002,1.6985,43,99,18.8,1019
JAM,2003,1.6717,42,98,17.8,984
JAM,2004,1.6492,42,99,16.8,953
JAM,2005,1.6314,42,99,16,929
JAM,2006,1.614,41,96,15.3,901
JAM,2007,1.5963,41,97,14.8,875
JAM,2008,1.5753,40,97,14.5,851
JAM,2009,1.5481,40,91,14.5,823
JAM,2010,1.5199,39,98,14.7,791
JAM,2011,1.489,39,94,15.2,763
JAM,2012,1.457,39,98,15.8,738
JAM,2013,1.4238,38,97,16.4,715
JAM,2014,1.3902,38,97,17,694
JAM,2015,1.3541,38,97,17.7,673
JAM,2016,1.3248,38,99,18.4,653
JAM,2017,1.2938,38,95,18.9,635
JAM,2018,1.2638,38,99,19.2,620
JAM,2019,1.2337,38,97,19.4,602
JAM,2020,1.2337,38,97,19.6,602
JPN,2000,0.6491,100,88,499.3,2967
JPN,2001,0.6194,95,98,494.4,2870
JPN,2002,0.592,88,98,479.7,2807
JPN,2003,0.5674,85,99,461.6,2705
JPN,2004,0.5449,82,99,443.7,2578
JPN,2005,0.5245,80,99,428.8,2516
JPN,2006,0.5062,75,99,414.6,2426
JPN,2007,0.4899,72,99,404.6,2325
JPN,2008,0.4756,70,99,397.2,2277
JPN,2009,0.4633,68,99,390.6,2284
JPN,2010,0.4525,65,99,382.7,2255
JPN,2011,0.6181,66,99,375.5,2189
JPN,2012,0.433,58,99,366.9,2068
JPN,2013,0.4229,55,98,356.5,1963
JPN,2014,0.4123,52,98,344.6,1883
JPN,2015,0.4011,50,98,331.7,1826
JPN,2016,0.3894,46,99,318.8,1734
JPN,2017,0.3777,44,99,303.9,1622
JPN,2018,0.3666,44,99,288.4,1483
JPN,2019,0.3558,44,99,273.9,1407
JPN,2020,0.3558,44,99,261.8,1407
JOR,2000,2.5407,110,91,82.7,2009
JOR,2001,2.462,110,99,81.1,1994
JOR,2002,2.3745,110,96,79.8,1981
JOR,2003,2.2783,110,98,79.3,1976
JOR,2004,2.1758,110,96,78.1,1977
JOR,2005,2.0685,110,98,78.7,1988
JOR,2006,1.9636,110,99,79.3,2004
JOR,2007,1.8659,110,99,80.3,2033
JOR,2008,1.779,110,98,80.6,2065
JOR,2009,1.709,110,98,81.5,2092
JOR,2010,1.6588,110,98,82.7,2117
JOR,2011,1.6299,110,98,84.3,2129
JOR,2012,1.6222,110,98,85.6,2134
JOR,2013,1.6331,110,99,87.5,2129
JOR,2014,1.6554,110,98,88.9,2103
JOR,2015,1.6815,110,99,89.2,2066
JOR,2016,1.7088,100,99,89,2033
JOR,2017,1.734,100,99,87.5,1991
JOR,2018,1.7552,100,98,85.2,1953
JOR,2019,1.7669,100,90,81.4,1914
JOR,2020,1.7669,100,90,77.3,1914
KAZ,2000,2.4829,140,98,195.6,2670
KAZ,2001,2.4269,140,96,185.4,2619
KAZ,2002,2.3845,130,96,181.3,2615
KAZ,2003,2.3532,130,99,181.3,2650
KAZ,2004,2.3281,130,85,185.6,2711
KAZ,2005,2.2984,130,99,188.1,2784
KAZ,2006,2.2543,130,99,191.4,2857
KAZ,2007,2.1916,120,97,193.8,2905
KAZ,2008,2.1091,100,99,195.3,2904
KAZ,2009,2.0102,87,98,194.4,2830
KAZ,2010,1.905,80,99,195.4,2762
KAZ,2011,1.8021,70,99,198,2700
KAZ,2012,1.7073,64,99,197,2642
KAZ,2013,1.6244,56,99,193,2557
KAZ,2014,1.5546,49,96,186.8,2469
KAZ,2015,1.496,45,99,178.6,2362
KAZ,2016,1.4461,41,93,169.3,2257
KAZ,2017,1.4032,37,99,158.8,2170
KAZ,2018,1.365,37,99,148.6,2100
KAZ,2019,1.3303,37,99,138.4,2040
KAZ,2020,1.3303,37,99,129.1,2040
KEN,2000,10.5759,9100,83,2152,29465
KEN,2001,10.0938,9200,84,2232,30143
KEN,2002,9.5771,9200,90,2270.5,30728
KEN,2003,9.0461,9200,89,2280.5,31387
KEN,2004,8.5595,9100,87,2282.4,31841
KEN,2005,8.0924,8700,85,2284.4,32030
KEN,2006,7.6777,8300,90,2269.9,32204
KEN,2007,7.3229,7900,89,2247.9,32210
KEN,2008,7.027,7500,90,2219.2,31881
KEN,2009,6.787,6900,92,2172.4,31491
KEN,2010,6.6131,6400,93,2105.6,31077
KEN,2011,6.4675,5900,98,2033.8,30526
KEN,2012,6.3674,5500,98,1951,30019
KEN,2013,6.2748,5400,95,1865.6,29582
KEN,2014,6.1719,5300,97,1785,29296
KEN,2015,6.0494,5200,96,1713.1,29221
KEN,2016,5.9047,5100,96,1639,29309
KEN,2017,5.7476,5000,93,1570.3,29552
KEN,2018,5.5847,5000,97,1500.8,29898
KEN,2019,5.4083,5000,97,1432.7,30030
KEN,2020,5.4083,5000,97,1369.9,30030
KIR,2000,7.3864,4,95,2.4,45
KIR,2001,7.2074,3,85,2.4,44
KIR,2002,7.0602,3,82,2.2,44
KIR,2003,6.9584,3,78,2.1,44
KIR,2004,6.9112,3,75,2,44
KIR,2005,6.8998,3,93,2,45
KIR,2006,6.9084,3,98,1.8,45
KIR,2007,6.923,3,99,1.9,46
KIR,2008,6.9141,3,97,2.1,47
KIR,2009,6.8614,3,90,2.2,47
KIR,2010,6.7711,3,97,2.3,48
KIR,2011,6.6544,3,99,2.4,49
KIR,2012,6.5219,3,94,2.4,49
KIR,2013,6.3901,3,95,2.3,49
KIR,2014,6.2379,3,83,2.3,49
